id	file	line	kind	context	stated_status	severity	ledger_disposition	ledger_source
CLAIM-EH-03	pickup-eval-harnesses.md	136	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-04	pickup-eval-harnesses.md	137	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-05	pickup-eval-harnesses.md	138	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-06	pickup-eval-harnesses.md	139	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-07	pickup-eval-harnesses.md	140	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-08	pickup-eval-harnesses.md	141	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-09	pickup-eval-harnesses.md	142	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-10	pickup-eval-harnesses.md	143	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-11	pickup-eval-harnesses.md	144	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-12	pickup-eval-harnesses.md	145	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-EH-13	pickup-eval-harnesses.md	146	CLAIM	def	CONTESTED;Tier:T3;Conf:Low			
CLAIM-EH-01	pickup-eval-harnesses.md	146	CLAIM	ref	CONTESTED;Tier:T3;Conf:Low			
CLAIM-EH-14	pickup-eval-harnesses.md	147	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
GATE-EH-1	pickup-eval-harnesses.md	178	GATE	def				
GATE-EH-2	pickup-eval-harnesses.md	183	GATE	def				
GATE-EH-3	pickup-eval-harnesses.md	186	GATE	def				
GATE-EH-3	pickup-eval-harnesses.md	191	GATE	ref				
GATE-EH-4	pickup-eval-harnesses.md	193	GATE	def				
GATE-002	pickup-eval-harnesses.md	201	GATE	ref	Decl:advisory			
GATE-EH-4	pickup-eval-harnesses.md	201	GATE	ref	Decl:advisory			
GATE-007	pickup-eval-harnesses.md	202	GATE	ref	Decl:advisory			
GATE-007	pickup-eval-harnesses.md	202	GATE	ref	Decl:advisory			
GATE-010	pickup-eval-harnesses.md	203	GATE	ref	Decl:advisory			
GATE-011	pickup-eval-harnesses.md	204	GATE	ref	Decl:advisory			
GATE-EH-1	pickup-eval-harnesses.md	204	GATE	ref	Decl:advisory			
GATE-014	pickup-eval-harnesses.md	205	GATE	ref	Decl:universal			
REQ-EH-1	pickup-eval-harnesses.md	205	REQ	ref	Decl:universal			
GATE-EH-2	pickup-eval-harnesses.md	205	GATE	ref	Decl:universal			
GATE-015	pickup-eval-harnesses.md	206	GATE	ref	Decl:universal			
REQ-EH-5	pickup-eval-harnesses.md	206	REQ	ref	Decl:universal			
GATE-016	pickup-eval-harnesses.md	207	GATE	ref	Decl:universal			
GATE-018	pickup-eval-harnesses.md	208	GATE	ref	Decl:universal			
REQ-EH-3	pickup-eval-harnesses.md	233	REQ	ref				
GATE-EH-1	pickup-eval-harnesses.md	277	GATE	ref				
GATE-EH-2	pickup-eval-harnesses.md	282	GATE	ref				
GATE-EH-4	pickup-eval-harnesses.md	285	GATE	ref				
UNK-EH-01	pickup-eval-harnesses.md	341	UNK	def	Disposition:TARGETED			
UNK-EH-02	pickup-eval-harnesses.md	346	UNK	def	Disposition:TARGETED			
UNK-EH-03	pickup-eval-harnesses.md	349	UNK	def	Disposition:TARGETED			
UNK-EH-04	pickup-eval-harnesses.md	353	UNK	def	Disposition:TARGETED			
UNK-EH-05	pickup-eval-harnesses.md	358	UNK	def	Disposition:TARGETED			
UNK-EH-06	pickup-eval-harnesses.md	362	UNK	def	Disposition:TARGETED			
REQ-01	pickup-fine-tuning.md	31	REQ	def				
REQ-02	pickup-fine-tuning.md	34	REQ	def				
REQ-03	pickup-fine-tuning.md	38	REQ	def				
REQ-04	pickup-fine-tuning.md	41	REQ	def				
REQ-05	pickup-fine-tuning.md	44	REQ	def				
REQ-06	pickup-fine-tuning.md	47	REQ	def				
REQ-CI-COST	pickup-fine-tuning.md	50	REQ	def				
GATE-007	pickup-fine-tuning.md	56	GATE	ref				
UNK-06	pickup-fine-tuning.md	86	UNK	ref				
UNK-05	pickup-fine-tuning.md	95	UNK	ref				
UNK-02	pickup-fine-tuning.md	96	UNK	ref				
UNK-03	pickup-fine-tuning.md	96	UNK	ref				
CLAIM-01	pickup-fine-tuning.md	105	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-02	pickup-fine-tuning.md	106	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-03	pickup-fine-tuning.md	107	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-04	pickup-fine-tuning.md	108	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-05	pickup-fine-tuning.md	109	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-06	pickup-fine-tuning.md	110	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-07	pickup-fine-tuning.md	111	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-08	pickup-fine-tuning.md	112	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-09	pickup-fine-tuning.md	113	CLAIM	def	ADMISSIBLE;Tier:T0;Tier:T1;Conf:Medium			
CLAIM-10	pickup-fine-tuning.md	114	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-11	pickup-fine-tuning.md	115	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-12	pickup-fine-tuning.md	116	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-13	pickup-fine-tuning.md	117	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-14	pickup-fine-tuning.md	118	CLAIM	def	Tier:T3			
UNK-06	pickup-fine-tuning.md	140	UNK	ref				
CLAIM-04-style	pickup-fine-tuning.md	150	CLAIM	ref	Tier:T2			
GATE-FT-01	pickup-fine-tuning.md	154	GATE	def	RETIRED			
GATE-012	pickup-fine-tuning.md	154	GATE	ref	RETIRED			
GATE-012	pickup-fine-tuning.md	155	GATE	ref				
GATE-FT-02	pickup-fine-tuning.md	160	GATE	def	RETIRED			
GATE-012	pickup-fine-tuning.md	160	GATE	ref	RETIRED			
GATE-012	pickup-fine-tuning.md	161	GATE	ref				
GATE-FT-03	pickup-fine-tuning.md	166	GATE	def				
GATE-FT-04	pickup-fine-tuning.md	170	GATE	def	RETIRED			
GATE-012	pickup-fine-tuning.md	170	GATE	ref	RETIRED			
GATE-012	pickup-fine-tuning.md	171	GATE	ref				
GATE-002	pickup-fine-tuning.md	180	GATE	ref	Decl:load-bearing			
GATE-007	pickup-fine-tuning.md	181	GATE	ref	Decl:advisory			
GATE-012	pickup-fine-tuning.md	182	GATE	ref	Decl:load-bearing			
GATE-FT-01	pickup-fine-tuning.md	182	GATE	ref	Decl:load-bearing			
GATE-014	pickup-fine-tuning.md	183	GATE	ref	Decl:universal			
GATE-015	pickup-fine-tuning.md	184	GATE	ref	Decl:universal			
GATE-016	pickup-fine-tuning.md	185	GATE	ref	Decl:load-bearing			
GATE-018	pickup-fine-tuning.md	186	GATE	ref	Decl:advisory			
GATE-FT-03	pickup-fine-tuning.md	187	GATE	ref	Decl:load-bearing			
CLAIM-01	pickup-fine-tuning.md	195	CLAIM	ref				
CLAIM-13	pickup-fine-tuning.md	198	CLAIM	ref				
UNK-02	pickup-fine-tuning.md	199	UNK	ref	Decl:load-bearing			
UNK-06	pickup-fine-tuning.md	199	UNK	ref	Decl:load-bearing			
UNK-06	pickup-fine-tuning.md	230	UNK	ref				
UNK-04	pickup-fine-tuning.md	260	UNK	ref				
GATE-012	pickup-fine-tuning.md	281	GATE	ref				
GATE-FT-03	pickup-fine-tuning.md	282	GATE	ref				
GATE-FT-01	pickup-fine-tuning.md	282	GATE	ref				
GATE-012	pickup-fine-tuning.md	282	GATE	ref				
GATE-FT-03	pickup-fine-tuning.md	285	GATE	ref				
UNK-01	pickup-fine-tuning.md	343	UNK	def	Disposition:TARGETED			
UNK-02	pickup-fine-tuning.md	348	UNK	def	Disposition:TARGETED			
UNK-03	pickup-fine-tuning.md	352	UNK	def	Disposition:TARGETED			
UNK-04	pickup-fine-tuning.md	356	UNK	def	Disposition:ADVISORY			
UNK-05	pickup-fine-tuning.md	359	UNK	def	Disposition:TARGETED			
UNK-06	pickup-fine-tuning.md	362	UNK	def	Disposition:TARGETED			
UNK-07	pickup-fine-tuning.md	366	UNK	def	Disposition:WATCH			
REQ-01	pickup-guardrails.md	37	REQ	def				
REQ-02	pickup-guardrails.md	39	REQ	def				
REQ-03	pickup-guardrails.md	41	REQ	def				
REQ-04	pickup-guardrails.md	44	REQ	def				
REQ-05	pickup-guardrails.md	47	REQ	def				
REQ-06	pickup-guardrails.md	49	REQ	def				
REQ-07	pickup-guardrails.md	52	REQ	def				
REQ-CI-COST	pickup-guardrails.md	56	REQ	def				
GATE-007	pickup-guardrails.md	62	GATE	ref				
UNK-GR-03	pickup-guardrails.md	103	UNK	ref				
UNK-GR-02	pickup-guardrails.md	106	UNK	ref				
UNK-GR-03	pickup-guardrails.md	106	UNK	ref				
UNK-GR-04	pickup-guardrails.md	107	UNK	ref				
CLAIM-01	pickup-guardrails.md	116	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-02	pickup-guardrails.md	117	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-03	pickup-guardrails.md	118	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-04	pickup-guardrails.md	119	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-05	pickup-guardrails.md	120	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-06	pickup-guardrails.md	121	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-07	pickup-guardrails.md	122	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-08	pickup-guardrails.md	123	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-09	pickup-guardrails.md	124	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-10	pickup-guardrails.md	125	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-11	pickup-guardrails.md	126	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-12	pickup-guardrails.md	127	CLAIM	def	CONTESTED;Tier:T0;Conf:Medium			
UNK-GR-01	pickup-guardrails.md	132	UNK	ref				
GATE-011	pickup-guardrails.md	152	GATE	ref				
GATE-GR-01	pickup-guardrails.md	156	GATE	def	RETIRED			
GATE-011	pickup-guardrails.md	156	GATE	ref	RETIRED			
GATE-011	pickup-guardrails.md	157	GATE	ref				
GATE-GR-02	pickup-guardrails.md	160	GATE	def	RETIRED			
GATE-011	pickup-guardrails.md	160	GATE	ref	RETIRED			
GATE-011	pickup-guardrails.md	161	GATE	ref				
GATE-GR-03	pickup-guardrails.md	167	GATE	def	RETIRED			
GATE-011	pickup-guardrails.md	167	GATE	ref	RETIRED			
GATE-011	pickup-guardrails.md	168	GATE	ref				
GATE-GR-04	pickup-guardrails.md	173	GATE	def	RETIRED			
GATE-011	pickup-guardrails.md	173	GATE	ref	RETIRED			
GATE-011	pickup-guardrails.md	174	GATE	ref				
GATE-002	pickup-guardrails.md	184	GATE	ref	Decl:advisory			
GATE-011	pickup-guardrails.md	185	GATE	ref	Decl:load-bearing			
GATE-GR-01	pickup-guardrails.md	185	GATE	ref	Decl:load-bearing			
GATE-014	pickup-guardrails.md	186	GATE	ref	Decl:universal			
REQ-05	pickup-guardrails.md	186	REQ	ref	Decl:universal			
GATE-015	pickup-guardrails.md	187	GATE	ref	Decl:universal			
GATE-016	pickup-guardrails.md	188	GATE	ref	Decl:universal			
GATE-018	pickup-guardrails.md	189	GATE	ref	Decl:universal			
GATE-011	pickup-guardrails.md	207	GATE	ref				
GATE-011	pickup-guardrails.md	244	GATE	ref				
GATE-GR-01	pickup-guardrails.md	293	GATE	ref				
GATE-GR-04	pickup-guardrails.md	293	GATE	ref				
GATE-011	pickup-guardrails.md	293	GATE	ref				
UNK-GR-07	pickup-guardrails.md	303	UNK	ref				
UNK-GR-01	pickup-guardrails.md	344	UNK	def	Disposition:RESOLVED			
UNK-GR-02	pickup-guardrails.md	348	UNK	def	Disposition:TARGETED			
UNK-GR-03	pickup-guardrails.md	352	UNK	def	Disposition:TARGETED			
UNK-GR-04	pickup-guardrails.md	356	UNK	def	Disposition:TARGETED			
UNK-GR-05	pickup-guardrails.md	359	UNK	def	Disposition:TARGETED			
UNK-GR-06	pickup-guardrails.md	363	UNK	def	Disposition:TARGETED			
UNK-GR-07	pickup-guardrails.md	366	UNK	def				
REQ-01	pickup-inference-engines.md	36	REQ	def				
REQ-02	pickup-inference-engines.md	39	REQ	def				
REQ-03	pickup-inference-engines.md	43	REQ	def				
REQ-04	pickup-inference-engines.md	46	REQ	def				
REQ-05	pickup-inference-engines.md	50	REQ	def				
REQ-06	pickup-inference-engines.md	54	REQ	def				
REQ-CI-COST	pickup-inference-engines.md	57	REQ	def				
GATE-007	pickup-inference-engines.md	63	GATE	ref				
UNK-01	pickup-inference-engines.md	105	UNK	ref				
UNK-04	pickup-inference-engines.md	105	UNK	ref				
CLAIM-01	pickup-inference-engines.md	115	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-02	pickup-inference-engines.md	116	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-03	pickup-inference-engines.md	117	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-04	pickup-inference-engines.md	118	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-05	pickup-inference-engines.md	119	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-06	pickup-inference-engines.md	120	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-07	pickup-inference-engines.md	121	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-08	pickup-inference-engines.md	122	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-09	pickup-inference-engines.md	123	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-10	pickup-inference-engines.md	124	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-11	pickup-inference-engines.md	125	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-12	pickup-inference-engines.md	126	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-13	pickup-inference-engines.md	127	CLAIM	def	CONTESTED;Tier:T0;Conf:Medium			
CLAIM-14	pickup-inference-engines.md	128	CLAIM	def	Tier:T2			
UNK-01	pickup-inference-engines.md	136	UNK	ref				
GATE-001	pickup-inference-engines.md	188	GATE	ref	Decl:load-bearing			
GATE-IE-01	pickup-inference-engines.md	188	GATE	ref	Decl:load-bearing			
GATE-002	pickup-inference-engines.md	189	GATE	ref	Decl:load-bearing			
GATE-003	pickup-inference-engines.md	190	GATE	ref	Decl:advisory			
GATE-014	pickup-inference-engines.md	191	GATE	ref	Decl:universal			
GATE-015	pickup-inference-engines.md	192	GATE	ref	Decl:universal			
GATE-016	pickup-inference-engines.md	193	GATE	ref	Decl:load-bearing			
CLAIM-09	pickup-inference-engines.md	193	CLAIM	ref	Decl:load-bearing			
GATE-018	pickup-inference-engines.md	194	GATE	ref	Decl:advisory			
GATE-IE-01	pickup-inference-engines.md	198	GATE	def	RETIRED			
GATE-001	pickup-inference-engines.md	198	GATE	ref	RETIRED			
GATE-001	pickup-inference-engines.md	198	GATE	ref	RETIRED			
GATE-IE-02	pickup-inference-engines.md	199	GATE	def	RETIRED			
GATE-001	pickup-inference-engines.md	199	GATE	ref	RETIRED			
GATE-001	pickup-inference-engines.md	199	GATE	ref	RETIRED			
GATE-IE-03	pickup-inference-engines.md	200	GATE	def				
GATE-IE-04	pickup-inference-engines.md	204	GATE	def				
UNK-01	pickup-inference-engines.md	359	UNK	def	Disposition:RESOLVED			
UNK-02	pickup-inference-engines.md	363	UNK	def	Disposition:TARGETED			
UNK-03	pickup-inference-engines.md	367	UNK	def	Disposition:TARGETED			
UNK-04	pickup-inference-engines.md	371	UNK	def	Disposition:TARGETED			
UNK-05	pickup-inference-engines.md	374	UNK	def	Disposition:TARGETED			
UNK-06	pickup-inference-engines.md	377	UNK	def	Disposition:TARGETED			
REQ-MCP-01	pickup-mcp.md	37	REQ	def				
REQ-MCP-02	pickup-mcp.md	39	REQ	def				
REQ-MCP-03	pickup-mcp.md	41	REQ	def				
REQ-MCP-04	pickup-mcp.md	43	REQ	def				
REQ-MCP-05	pickup-mcp.md	45	REQ	def				
REQ-MCP-06	pickup-mcp.md	47	REQ	def				
REQ-CI-COST	pickup-mcp.md	50	REQ	def				
GATE-007	pickup-mcp.md	56	GATE	ref				
UNK-MCP-01	pickup-mcp.md	73	UNK	def				
UNK-MCP-01	pickup-mcp.md	73	UNK	def				
UNK-MCP-06	pickup-mcp.md	74	UNK	def				
UNK-MCP-06	pickup-mcp.md	74	UNK	def				
CLAIM-01	pickup-mcp.md	87	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-02	pickup-mcp.md	88	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-03	pickup-mcp.md	89	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-04	pickup-mcp.md	90	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-05	pickup-mcp.md	91	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-06	pickup-mcp.md	92	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-07	pickup-mcp.md	93	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-08	pickup-mcp.md	94	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-09	pickup-mcp.md	95	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-10	pickup-mcp.md	96	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-11	pickup-mcp.md	97	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-12	pickup-mcp.md	98	CLAIM	def	Tier:T3			
GATE-006	pickup-mcp.md	104	GATE	ref				
GATE-017	pickup-mcp.md	104	GATE	ref				
GATE-006	pickup-mcp.md	107	GATE	ref				
GATE-017	pickup-mcp.md	107	GATE	ref				
CLAIM-12	pickup-mcp.md	137	CLAIM	ref				
GATE-MCP-01	pickup-mcp.md	141	GATE	def	RETIRED			
GATE-MCP-02	pickup-mcp.md	141	GATE	def	RETIRED			
GATE-006	pickup-mcp.md	141	GATE	ref	RETIRED			
GATE-006	pickup-mcp.md	142	GATE	ref				
GATE-006	pickup-mcp.md	145	GATE	ref				
GATE-MCP-03	pickup-mcp.md	147	GATE	def	RETIRED			
GATE-MCP-04	pickup-mcp.md	147	GATE	def	RETIRED			
GATE-017	pickup-mcp.md	147	GATE	ref	RETIRED			
GATE-017	pickup-mcp.md	148	GATE	ref				
GATE-004	pickup-mcp.md	155	GATE	ref	Decl:advisory			
GATE-017	pickup-mcp.md	155	GATE	ref	Decl:advisory			
GATE-006	pickup-mcp.md	156	GATE	ref	Decl:load-bearing			
GATE-014	pickup-mcp.md	157	GATE	ref	Decl:universal			
GATE-015	pickup-mcp.md	158	GATE	ref	Decl:universal			
GATE-016	pickup-mcp.md	159	GATE	ref	Decl:universal			
GATE-017	pickup-mcp.md	160	GATE	ref	Decl:load-bearing			
GATE-018	pickup-mcp.md	161	GATE	ref	Decl:universal			
CLAIM-12	pickup-mcp.md	187	CLAIM	ref	Tier:T3			
CLAIM-12	pickup-mcp.md	242	CLAIM	ref				
GATE-006	pickup-mcp.md	255	GATE	ref				
GATE-017	pickup-mcp.md	257	GATE	ref				
GATE-017	pickup-mcp.md	259	GATE	ref				
GATE-006	pickup-mcp.md	264	GATE	ref	Decl:load-bearing			
GATE-017	pickup-mcp.md	264	GATE	ref	Decl:load-bearing			
CLAIM-12	pickup-mcp.md	313	CLAIM	ref				
UNK-MCP-01	pickup-mcp.md	325	UNK	def	Disposition:TARGETED			
UNK-MCP-02	pickup-mcp.md	330	UNK	def	Disposition:TARGETED			
UNK-MCP-03	pickup-mcp.md	333	UNK	def	Disposition:ADVISORY			
UNK-MCP-04	pickup-mcp.md	337	UNK	def	Disposition:TARGETED			
UNK-MCP-05	pickup-mcp.md	340	UNK	def	Disposition:TARGETED			
UNK-MCP-06	pickup-mcp.md	343	UNK	def	Disposition:TARGETED			
UNK-MCP-07	pickup-mcp.md	347	UNK	def	Disposition:ADVISORY			
REQ-MAP-1	pickup-multi-agent-protocols.md	41	REQ	def				
REQ-MAP-2	pickup-multi-agent-protocols.md	42	REQ	def				
REQ-MAP-3	pickup-multi-agent-protocols.md	43	REQ	def				
REQ-MAP-4	pickup-multi-agent-protocols.md	44	REQ	def				
REQ-MAP-5	pickup-multi-agent-protocols.md	45	REQ	def				
REQ-CI-COST	pickup-multi-agent-protocols.md	47	REQ	def				
GATE-007	pickup-multi-agent-protocols.md	53	GATE	ref				
UNK-MAP-2	pickup-multi-agent-protocols.md	76	UNK	ref				
REQ-MAP-4	pickup-multi-agent-protocols.md	78	REQ	ref				
UNK-MAP-1	pickup-multi-agent-protocols.md	79	UNK	ref				
CLAIM-MAP-1	pickup-multi-agent-protocols.md	89	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-2	pickup-multi-agent-protocols.md	90	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-3	pickup-multi-agent-protocols.md	91	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-4	pickup-multi-agent-protocols.md	92	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-5	pickup-multi-agent-protocols.md	93	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-6	pickup-multi-agent-protocols.md	94	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-7	pickup-multi-agent-protocols.md	95	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-8	pickup-multi-agent-protocols.md	96	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-9	pickup-multi-agent-protocols.md	97	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-10	pickup-multi-agent-protocols.md	98	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-11	pickup-multi-agent-protocols.md	99	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-MAP-12	pickup-multi-agent-protocols.md	100	CLAIM	def	CONTESTED;Tier:T0;Conf:Medium			
CLAIM-MAP-13	pickup-multi-agent-protocols.md	101	CLAIM	def	ADMISSIBLE;Tier:T2;Conf:Medium			
CLAIM-MAP	pickup-multi-agent-protocols.md	112	CLAIM	ref				
GATE-MAP-1	pickup-multi-agent-protocols.md	127	GATE	def	RETIRED			
GATE-006	pickup-multi-agent-protocols.md	127	GATE	ref	RETIRED			
GATE-006	pickup-multi-agent-protocols.md	127	GATE	ref	RETIRED			
GATE-MAP-2	pickup-multi-agent-protocols.md	132	GATE	def	RETIRED			
GATE-017	pickup-multi-agent-protocols.md	132	GATE	ref	RETIRED			
GATE-017	pickup-multi-agent-protocols.md	132	GATE	ref	RETIRED			
GATE-MAP-3	pickup-multi-agent-protocols.md	135	GATE	def				
GATE-006	pickup-multi-agent-protocols.md	135	GATE	ref				
GATE-MAP-4	pickup-multi-agent-protocols.md	136	GATE	def	RETIRED			
GATE-006	pickup-multi-agent-protocols.md	136	GATE	ref	RETIRED			
GATE-006	pickup-multi-agent-protocols.md	136	GATE	ref	RETIRED			
GATE-006	pickup-multi-agent-protocols.md	148	GATE	ref	Decl:load-bearing			
GATE-017	pickup-multi-agent-protocols.md	149	GATE	ref	Decl:load-bearing			
GATE-014	pickup-multi-agent-protocols.md	150	GATE	ref	Decl:universal			
GATE-015	pickup-multi-agent-protocols.md	151	GATE	ref	Decl:universal			
GATE-016	pickup-multi-agent-protocols.md	152	GATE	ref	Decl:universal			
GATE-018	pickup-multi-agent-protocols.md	153	GATE	ref	Decl:universal			
GATE-006	pickup-multi-agent-protocols.md	161	GATE	ref	Tier:T2			
GATE-MAP-4	pickup-multi-agent-protocols.md	161	GATE	ref	Tier:T2			
GATE-MAP-3	pickup-multi-agent-protocols.md	189	GATE	ref				
GATE-MAP-1	pickup-multi-agent-protocols.md	189	GATE	ref				
GATE-MAP-4	pickup-multi-agent-protocols.md	189	GATE	ref				
GATE-006	pickup-multi-agent-protocols.md	189	GATE	ref				
GATE-MAP-2	pickup-multi-agent-protocols.md	189	GATE	ref				
GATE-017	pickup-multi-agent-protocols.md	189	GATE	ref				
UNK-MAP-1	pickup-multi-agent-protocols.md	218	UNK	def	CONTESTED;Disposition:TARGETED			
CLAIM-MAP-12	pickup-multi-agent-protocols.md	218	CLAIM	ref	CONTESTED			
CLAIM-MAP-12	pickup-multi-agent-protocols.md	219	CLAIM	ref	Disposition:TARGETED;CONTESTED			
UNK-MAP-2	pickup-multi-agent-protocols.md	220	UNK	def	Disposition:TARGETED			
GATE-006	pickup-multi-agent-protocols.md	220	GATE	ref				
GATE-MAP-4	pickup-multi-agent-protocols.md	220	GATE	ref				
GATE-MAP-4	pickup-multi-agent-protocols.md	221	GATE	ref	Disposition:TARGETED			
UNK-MAP-3	pickup-multi-agent-protocols.md	222	UNK	def	Disposition:TARGETED			
UNK-MAP-4	pickup-multi-agent-protocols.md	224	UNK	def	Disposition:TARGETED			
UNK-MAP-5	pickup-multi-agent-protocols.md	226	UNK	def	Disposition:TARGETED			
UNK-MAP-6	pickup-multi-agent-protocols.md	228	UNK	def	Disposition:TARGETED			
GATE-MAP-3	pickup-multi-agent-protocols.md	228	GATE	ref				
REQ-OBS-001	pickup-observability.md	36	REQ	def				
REQ-OBS-002	pickup-observability.md	39	REQ	def				
REQ-OBS-003	pickup-observability.md	42	REQ	def				
REQ-OBS-004	pickup-observability.md	45	REQ	def				
REQ-OBS-005	pickup-observability.md	48	REQ	def				
REQ-OBS-006	pickup-observability.md	51	REQ	def				
REQ-CI-COST	pickup-observability.md	54	REQ	def				
GATE-007	pickup-observability.md	60	GATE	ref				
UNK-OBS-001	pickup-observability.md	98	UNK	ref				
CLAIM-OBS-001	pickup-observability.md	109	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-OBS-002	pickup-observability.md	110	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-OBS-003	pickup-observability.md	111	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-OBS-004	pickup-observability.md	112	CLAIM	def	CONTESTED;Tier:T0;Conf:Medium			
CLAIM-OBS-005	pickup-observability.md	113	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-OBS-006	pickup-observability.md	114	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-OBS-007	pickup-observability.md	115	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
CLAIM-OBS-008	pickup-observability.md	116	CLAIM	def	ADMISSIBLE;Tier:T0;Conf:High			
