# rigor-atlas evidence check for TIER-MAP.md TM-RA-1 / TM-RA-10, written 2026-09-25 by search/tools/quote-check.mjs ra (format 1)
# source: rigor-atlas DB snapshot sha256=881cce40223af3079311f3390bfa851ff6b36aa792fcc225d45fd12ab91d366f; each file read with git at its repository's pinned commit (repos.sha) from [LOCAL_MIRROR]; quote text is not stored, only the first 16 hex of its sha256
# techniques: KNOW with at least one code evidence path, forks excluded: 1412; TM-RA-1 1412 (of which 11 only through a relocated-once path, N4); TM-RA-10 0
# evidence paths checked: 3478; raw states CURRENT 3397, RELOCATED 73, STALE 8
technique_id	repo	commit	path	line	quote_sha16	raw_state	occurrences	found_at	normalized	technique_rule
ra:technique:asupersync/scheduling-theory/19b72224	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/runtime/scheduler/three_lane.rs	8	8178796a6ea6738d	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:asupersync/simd-bit-tricks/6233930e	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/raptorq/gf256.rs	4	f3bbca27c0f4663f	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:asupersync/simd-bit-tricks/6233930e	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/raptorq/gf256.rs	35	34a880ebceaf5b42	CURRENT	1	35-35	CURRENT	TM-RA-1
ra:technique:asupersync/simd-bit-tricks/6233930e	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/raptorq/gf256_tests/gf256_validation_tests.rs	4	fbdba1dfddedae61	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:asupersync/spectral-graph-theory/9bacaff0	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/observability/spectral_health.rs	31	f52dba6ebdd12a8a	CURRENT	1	31-31	CURRENT	TM-RA-1
ra:technique:asupersync/spectral-graph-theory/9bacaff0	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/observability/spectral_health.rs	44	1a2b29e443924baa	CURRENT	1	44-44	CURRENT	TM-RA-1
ra:technique:asupersync/spectral-graph-theory/9bacaff0	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/observability/spectral_health.rs	17	66f0d195ac67d310	CURRENT	1	17-17	CURRENT	TM-RA-1
ra:technique:asupersync/structured-concurrency/36260141	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	formal/tla/Asupersync.tla	240	3539507a449a03bd	CURRENT	1	240-240	CURRENT	TM-RA-1
ra:technique:asupersync/structured-concurrency/36260141	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	formal/lean/Asupersync.lean	797	f148536e3f1d57cc	CURRENT	1	797-797	CURRENT	TM-RA-1
ra:technique:asupersync/structured-concurrency/36260141	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/lab/oracle/mod.rs	11	5d7f8307aacd2da1	CURRENT	1	11-11	CURRENT	TM-RA-1
ra:technique:asupersync/tla-plus-refinement/13842fa0	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	formal/tla/Asupersync.tla	245	f6d2a4ed034c995e	CURRENT	1	245-245	CURRENT	TM-RA-1
ra:technique:asupersync/tla-plus-refinement/13842fa0	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	formal/tla/Asupersync.tla	607	26212ff8a7db032e	CURRENT	1	607-607	CURRENT	TM-RA-1
ra:technique:asupersync/tla-plus-refinement/13842fa0	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/trace/tla_export.rs	3	9cb2defbd5bc48b9	CURRENT	1	3-3	CURRENT	TM-RA-1
ra:technique:asupersync/two-phase-commit-sagas/08590a20	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/channel/mpsc.rs	3	1965941e4f1d05e4	CURRENT	1	3-3	CURRENT	TM-RA-1
ra:technique:asupersync/two-phase-commit-sagas/08590a20	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/channel/mpsc.rs	10	2b64f7fe240d6bf5	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:asupersync/two-phase-commit-sagas/08590a20	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/channel/mpsc.rs	35	95b35604caae8475	CURRENT	1	35-35	CURRENT	TM-RA-1
ra:technique:asupersync/type-theory-proof-kernel/26b1b0e1	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	formal/lean/Asupersync.lean	793	25618092dce8552d	CURRENT	1	793-793	CURRENT	TM-RA-1
ra:technique:asupersync/type-theory-proof-kernel/26b1b0e1	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	formal/lean/Asupersync.lean	1833	fa9ad3108e3072f5	CURRENT	1	1833-1833	CURRENT	TM-RA-1
ra:technique:asupersync/type-theory-proof-kernel/26b1b0e1	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	formal/lean/Asupersync.lean	938	804a7661e880d9fe	CURRENT	1	938-938	CURRENT	TM-RA-1
ra:technique:asupersync/vector-clock/94361ec8	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/trace/distributed/vclock.rs	4	67b5aa0ecd8e5988	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:asupersync/vector-clock/94361ec8	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/lab/ldfi.rs	473	19e1683066471464	CURRENT	1	473-473	CURRENT	TM-RA-1
ra:technique:asupersync/ville-inequality/cb8afa16	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/obligation/eprocess.rs	23	aafe4b34d4380074	CURRENT	1	23-23	CURRENT	TM-RA-1
ra:technique:asupersync/ville-inequality/cb8afa16	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/lab/oracle/eprocess.rs	12	4b6b1b1190fdab33	CURRENT	1	12-12	CURRENT	TM-RA-1
ra:technique:asupersync/ville-inequality/cb8afa16	asupersync	c1d84852cf3eb05a3fd61e6647a0c30e11b078de	src/cancel/progress_certificate.rs	2144	d0971fce65eb6d02	CURRENT	1	2144-2144	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/barrier-certificate/dec8364e	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/barrier_cert_spike.c	35	0fd277cdabfef824	CURRENT	1	35-35	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/barrier-certificate/dec8364e	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/barrier_cert_spike.c	12	bf99e7a981ce25e0	CURRENT	1	12-12	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/barrier-certificate/dec8364e	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/barrier_cert_spike.c	13	5c8133122756ec9a	CURRENT	1	13-13	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/budget-meet-semilattice/7222b1f5	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/formal/cbmc/budget_lattice_harness.c	5	ef8fd25d25d45eea	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/budget-meet-semilattice/7222b1f5	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/formal/cbmc/budget_lattice_harness.c	10	5168f959314ceafc	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/budget-meet-semilattice/7222b1f5	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/formal/algebraic/test_budget_lattice.c	4	36b4e70689444fcd	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/capability-security/cdb05d6e	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/cx/cx.h	11	88f1ed9bb5d89c8f	CURRENT	1	11-11	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/capability-security/cdb05d6e	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/cx/cx.h	12	e5ffed8b35224429	CURRENT	1	12-12	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/capability-security/cdb05d6e	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/cx/cx.h	18	e1d98c792c15b529	CURRENT	1	18-18	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/dag-scheduling-critical-path/bdebfb8f	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/plan/plan.h	4	24d4f8265c802b4a	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/dag-scheduling-critical-path/bdebfb8f	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/plan/plan.h	10	4e17cc8b6ecc614a	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/deterministic-simulation-testing/b10caa17	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/asx_config.h	141	c441731e6e8d96ed	CURRENT	1	141-141	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/deterministic-simulation-testing/b10caa17	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/time/timer_wheel.h	5	3186bed00754a8dd	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/deterministic-simulation-testing/b10caa17	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/time/timer_wheel.h	6	fe049111990dada4	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/hashing-functions/1281bb9a	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/plan/plan.h	11	a77e983fe3f34b7c	CURRENT	1	11-11	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/hashing-functions/1281bb9a	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/runtime/adapter.h	68	79d54aeea3885c96	CURRENT	1	68-68	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/hashing-functions/1281bb9a	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/security/security.h	17	05606d146bf8c20b	CURRENT	1	17-17	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/hoare-separation-logic/5b3041dd	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/cx/scope.h	107	bbf298636c3d179e	CURRENT	1	107-107	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/hoare-separation-logic/5b3041dd	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/cx/scope.h	109	7233d359055e4eb1	CURRENT	1	109-109	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/isolation-forest-anomaly/c8195cd0	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/runtime/hft_instrument.h	13	ef7846be6bd43c9b	CURRENT	1	13-13	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/isolation-forest-anomaly/c8195cd0	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/hft_instrument.c	162	0ead874091aeac35	CURRENT	1	162-162	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/memory-model-atomics/ab050a90	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/platform/atomics.h	40	0e6c3224c6c55952	CURRENT	1	40-40	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/memory-model-atomics/ab050a90	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/formal/litmus/test_memory_model_litmus.c	5	f1151a514c3d2a7a	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/memory-model-atomics/ab050a90	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/platform/posix/hooks.c	355	ce117d8d5bc9122f	CURRENT	1	355-355	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/memory-reclamation/36953082	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/seqlock_ebr_spike.c	9	00c88d7bd75c5907	CURRENT	1	9-9	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/memory-reclamation/36953082	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/seqlock_ebr_spike.c	13	f9eac7bdba9e617a	CURRENT	1	13-13	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/merkle-tree/9c2951b8	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/event_log.c	2	3deae1118da03e33	CURRENT	1	2-2	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/merkle-tree/9c2951b8	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/event_log.c	21	41cfb111bc4c22eb	CURRENT	1	21-21	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/merkle-tree/9c2951b8	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/runtime/event.h	6	4e909817c044465b	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/raptorq-fountain/788739d2	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/raptorq/raptorq.c	2	e3af48febdfa8c54	CURRENT	1	2-2	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/raptorq-fountain/788739d2	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/raptorq/raptorq.c	8	a7628740516e5d18	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/raptorq-fountain/788739d2	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/raptorq/raptorq.h	4	61ba9fc062eea384	CURRENT	1	4-4	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-differential-oracle/10dbd30a	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tools/ci/run_conformance.sh	16	3e11c08e04945488	CURRENT	1	16-16	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-differential-oracle/10dbd30a	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/fuzz/fuzz_differential.c	10	cb70dc612620ea9c	CURRENT	1	10-10	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-differential-oracle/10dbd30a	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/fuzz/fuzz_differential.c	22	93a0f3158cb1c5b4	CURRENT	1	22-22	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-error-taxonomy/b8744135	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/asx_abi.h	26	07fd3f7739655b8e	CURRENT	1	26-26	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-error-taxonomy/b8744135	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/asx_status.h	110	83e9377bbb02baa6	CURRENT	1	110-110	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-evidence-receipts/76bc4693	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/evidence/evidence.h	19	0be2979a396208f2	CURRENT	1	19-19	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-fuzzing/3264d63d	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/fuzz/fuzz_differential.c	6	1a0151841e5d8dfe	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-fuzzing/3264d63d	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/fuzz/fuzz_differential.c	8	54ccd8c990a4ce17	CURRENT	1	8-8	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-invariant-assertions/d064b611	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/asx_config.h	216	ac8f4a3125971db7	CURRENT	1	216-216	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-invariant-assertions/d064b611	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/asx_config.h	253	d5ce0572630421b0	CURRENT	1	253-253	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-invariant-assertions/d064b611	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/asx_config.h	432	0dd9bf0f0167e3e5	CURRENT	1	432-432	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-model-checking-kani/7be3e491	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/formal/cbmc/obligation_linearity_harness.c	42	52c52cf1deb15ea1	CURRENT	1	42-42	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-model-checking-kani/7be3e491	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/formal/cbmc/obligation_linearity_harness.c	46	b5bfec8c8b77f9cd	CURRENT	1	46-46	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-model-checking-kani/7be3e491	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tests/formal/cbmc/cancel_witness_harness.c	6	075c64eb7a97373d	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-parity-metrics/6180c768	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/runtime/profile_compat.h	86	1302cde20528a732	CURRENT	1	86-86	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-parity-metrics/6180c768	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/runtime/profile_compat.h	117	ce9daa80317523c1	CURRENT	1	117-117	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-spec-first/2c557dfe	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tools/ci/check_proof_block.sh	5	e8638a5af685a171	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-spec-first/2c557dfe	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tools/ci/check_proof_block.sh	19	f412d3c7666f0156	CURRENT	1	19-19	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/rm-spec-first/2c557dfe	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/seqlock_ebr_spike.c	22	fa4bbbb6407ca516	CURRENT	1	22-22	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/structured-concurrency/13c43672	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/quiescence.c	180	f4e9b9f92bd83d3e	CURRENT	1	180-180	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/structured-concurrency/13c43672	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/quiescence.c	187	ac1c38e95e3abceb	CURRENT	1	187-187	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/structured-concurrency/13c43672	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/runtime/runtime.h	502	5d4055f1b478ca11	CURRENT	1	502-502	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/structured-concurrency/00d2d6ce	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tools/ci/check_checkpoint_coverage.sh	6	4ebf2ad897e632bd	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/structured-concurrency/00d2d6ce	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tools/ci/check_checkpoint_coverage.sh	9	0d9435151f29c6fd	CURRENT	1	9-9	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/structured-concurrency/00d2d6ce	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	src/runtime/quiescence.c	51	e1bf64ff906c2276	CURRENT	1	51-51	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/translation-validation/7cde7b2d	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tools/ci/check_translation_validation.sh	5	06310267dbc35d2f	CURRENT	1	5-5	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/translation-validation/7cde7b2d	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	tools/ci/check_translation_validation.sh	6	a64266e0bd64c848	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/translation-validation/7cde7b2d	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	schemas/invariant_schema.json	6	b294a32924b9788f	CURRENT	1	6-6	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/two-phase-commit-sagas/dc8b6228	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/sync/semaphore.h	2	9f8042373e10d519	CURRENT	1	2-2	CURRENT	TM-RA-1
ra:technique:asupersync_ansi_c/two-phase-commit-sagas/dc8b6228	asupersync_ansi_c	eee0f3f9acfd233922a15c17de0c6df9c6cb3d66	include/asx/remote/remote.h	124	9a415fee0465dcc8	CURRENT	1	124-124	CURRENT	TM-RA-1
ra:technique:atp/cryptographic-primitives/6bffd8fa	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	install.sh	679	7a6e10786b3066dc	CURRENT	1	679-679	CURRENT	TM-RA-1
ra:technique:atp/cryptographic-primitives/6bffd8fa	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	install.sh	712	353d8fab59e220ce	CURRENT	1	712-712	CURRENT	TM-RA-1
ra:technique:atp/filesystem-semantics/d6fc3d14	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	install.sh	870	e2d66781ad389ad6	CURRENT	1	870-870	CURRENT	TM-RA-1
ra:technique:atp/filesystem-semantics/d6fc3d14	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	scripts/test-install.sh	394	b5950ed07d0d5104	CURRENT	1	394-394	CURRENT	TM-RA-1
ra:technique:atp/rm-deterministic-hashing-ordering/a2e6bf82	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	scripts/test-install.sh	425	0ba381f8f7f437a2	CURRENT	1	425-425	CURRENT	TM-RA-1
ra:technique:atp/rm-error-taxonomy/a8304324	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	install.sh	674	979b410c0d7fc856	CURRENT	1	674-674	CURRENT	TM-RA-1
ra:technique:atp/rm-error-taxonomy/a8304324	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	install.sh	688	c98847e83db0754c	CURRENT	1	688-688	CURRENT	TM-RA-1
ra:technique:atp/rm-error-taxonomy/a8304324	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	install.sh	736	ddc230f16db66122	CURRENT	1	736-736	CURRENT	TM-RA-1
ra:technique:atp/rm-test-infrastructure/5dce0409	atp	1df65ca1f483418ccdf9c6c977184a83df4df531	install.sh	383	4d2943f2edb268fe	CURRENT	1	383-383	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/congestion-control-backoff/2f944e1a	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	1058	b81e2fb2001921ac	CURRENT	1	1058-1058	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/congestion-control-backoff/2f944e1a	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	1105	a9b64474f08b445a	CURRENT	1	1105-1105	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/congestion-control-backoff/2f944e1a	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	1106	e576c98c7358272a	CURRENT	1	1106-1106	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/congestion-control-backoff/2f944e1a	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	1098	f705161285473345	CURRENT	1	1098-1098	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/congestion-control-backoff/2f944e1a	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	1100	efb2f1d53a1c5d8b	CURRENT	1	1100-1100	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/cryptographic-primitives/68e9eb2d	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	533	c39918170ff6f4f5	CURRENT	1	533-533	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/cryptographic-primitives/68e9eb2d	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	546	d05a6bcb6676b4b1	CURRENT	1	546-546	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/cryptographic-primitives/68e9eb2d	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	523	1061b0dd6f95810e	CURRENT	1	523-523	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/cryptographic-primitives/68e9eb2d	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	555	52f7c2ca3bf5d335	CURRENT	1	555-555	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/local.preflight-precondition-gate/1dd1af8c	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	859	c4d202f70fdedc77	CURRENT	1	859-859	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/local.preflight-precondition-gate/1dd1af8c	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	871	97f08a2868295eb2	CURRENT	1	871-871	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/local.preflight-precondition-gate/1dd1af8c	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	912	b116f04b4373e385	CURRENT	1	912-912	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/local.preflight-precondition-gate/1dd1af8c	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	3076	c160780ce5fb7d1f	CURRENT	1	3076-3076	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/rm-error-taxonomy/9d015415	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	5325	f2652ac8cab8154e	CURRENT	1	5325-5325	CURRENT	TM-RA-1
ra:technique:automated_plan_reviser_pro/rm-error-taxonomy/9d015415	automated_plan_reviser_pro	8357f66c0f2b5a6274cca489a57f0e3e1c042235	apr	6235	f171c7f302fe770b	CURRENT	1	6235-6235	CURRENT	TM-RA-1
